Date,State,Region,Energy_Requirement_MU,Energy_Supplied_MU,Energy_Deficit_MU,Energy_Deficit_Percent,Peak_Demand_MW,Peak_Met_MW,Peak_Deficit_MW,Outage_Frequency,Average_Recovery_Time_Hours
2018-08-01,West Bengal,Eastern,4625.96,4477.82,148.14,3.202,9637.42,9198.03,439.39,23,3.82
2018-09-01,West Bengal,Eastern,4951.02,4843.98,107.04,2.162,10314.62,10021.47,293.15,20,3.62
2018-10-01,West Bengal,Eastern,5590.08,5431.44,158.64,2.838,11646.0,11173.59,472.41,25,3.22
2018-11-01,West Bengal,Eastern,5617.0,5500.87,116.13,2.067,11702.09,11402.49,299.6,18,3.87
2018-12-01,West Bengal,Eastern,5244.4,5137.47,106.93,2.039,10925.83,10594.04,331.79,20,2.99
2019-01-01,West Bengal,Eastern,4465.77,4391.78,74.0,1.657,9303.69,9072.88,230.81,23,3.35
2019-02-01,West Bengal,Eastern,5182.92,5103.32,79.6,1.536,10797.75,10575.27,222.47,18,3.73
2019-03-01,West Bengal,Eastern,4828.96,4757.14,71.82,1.487,10060.34,9878.69,181.65,18,3.71
2019-04-01,West Bengal,Eastern,6464.36,6230.35,234.01,3.62,13467.42,12847.85,619.57,33,5.41
2019-05-01,West Bengal,Eastern,7056.12,6710.93,345.19,4.892,14700.25,13641.46,1058.79,33,3.62
2019-06-01,West Bengal,Eastern,6615.94,6285.02,330.92,5.002,13783.21,12916.1,867.1,36,4.45
2019-07-01,West Bengal,Eastern,6722.14,6364.53,357.61,5.32,14004.46,12892.33,1112.14,37,4.74
2019-08-01,West Bengal,Eastern,4686.55,4584.03,102.52,2.187,9763.64,9468.36,295.28,22,4.27
2019-09-01,West Bengal,Eastern,4929.58,4830.04,99.54,2.019,10269.96,9962.48,307.49,21,3.88
2019-10-01,West Bengal,Eastern,5858.33,5768.09,90.24,1.54,12204.86,11940.69,264.17,21,3.58
2019-11-01,West Bengal,Eastern,6045.01,5956.58,88.43,1.463,12593.77,12337.77,256.0,22,3.72
2019-12-01,West Bengal,Eastern,5805.87,5758.95,46.92,0.808,12095.57,11968.7,126.87,18,3.76
2020-01-01,West Bengal,Eastern,5131.87,5074.43,57.44,1.119,10691.4,10546.15,145.25,18,3.63
2020-02-01,West Bengal,Eastern,4823.88,4731.88,91.99,1.907,10049.74,9787.84,261.9,19,3.3
2020-03-01,West Bengal,Eastern,5412.33,5342.3,70.04,1.294,11275.7,11091.83,183.86,19,3.74
2020-04-01,West Bengal,Eastern,6773.95,6612.15,161.8,2.388,14112.39,13628.34,484.05,31,5.79
2020-05-01,West Bengal,Eastern,6933.06,6711.44,221.62,3.197,14443.87,13761.31,682.55,31,4.29
2020-06-01,West Bengal,Eastern,7006.28,6792.44,213.84,3.052,14596.42,13999.83,596.58,32,5.22
2020-07-01,West Bengal,Eastern,6382.85,6151.9,230.94,3.618,13297.6,12598.3,699.3,31,4.94
2020-08-01,West Bengal,Eastern,5224.03,5173.35,50.68,0.97,10883.4,10745.94,137.46,17,4.58
2020-09-01,West Bengal,Eastern,5144.58,5072.07,72.52,1.41,10717.88,10534.95,182.94,17,2.4
2020-10-01,West Bengal,Eastern,6065.23,5972.94,92.29,1.522,12635.89,12352.64,283.25,20,3.92
2020-11-01,West Bengal,Eastern,5761.75,5690.19,71.56,1.242,12003.65,11796.26,207.39,21,4.25
2020-12-01,West Bengal,Eastern,6140.15,6099.95,40.2,0.655,12791.99,12691.08,100.9,16,3.98
2021-01-01,West Bengal,Eastern,5467.81,5419.76,48.05,0.879,11391.27,11253.61,137.66,17,3.63
2021-02-01,West Bengal,Eastern,5090.34,5054.21,36.13,0.71,10604.87,10504.79,100.08,15,4.19
2021-03-01,West Bengal,Eastern,5288.53,5269.3,19.23,0.364,11017.77,10967.28,50.49,15,4.12
2021-04-01,West Bengal,Eastern,7425.67,7219.85,205.81,2.772,15470.14,14953.35,516.79,29,5.59
2021-05-01,West Bengal,Eastern,6857.76,6736.79,120.97,1.764,14287.0,13910.93,376.07,24,4.99
2021-06-01,West Bengal,Eastern,7505.6,7295.03,210.57,2.806,15636.67,14992.33,644.34,28,4.88
2021-07-01,West Bengal,Eastern,7163.01,6947.39,215.61,3.01,14922.93,14288.47,634.46,34,4.35
2021-08-01,West Bengal,Eastern,5209.8,5111.67,98.13,1.884,10853.75,10591.9,261.85,20,3.92
2021-09-01,West Bengal,Eastern,5355.38,5287.66,67.73,1.265,11157.05,10959.75,197.3,20,4.04
2021-10-01,West Bengal,Eastern,5956.15,5866.33,89.82,1.508,12408.64,12133.2,275.45,19,3.92
2021-11-01,West Bengal,Eastern,6461.07,6381.56,79.52,1.231,13460.57,13228.28,232.28,15,3.63
2021-12-01,West Bengal,Eastern,6347.37,6285.78,61.59,0.97,13223.69,13063.21,160.48,17,3.42
2022-01-01,West Bengal,Eastern,5497.13,5462.71,34.42,0.626,11452.35,11364.54,87.81,17,2.81
2022-02-01,West Bengal,Eastern,5511.84,5442.67,69.16,1.255,11483.0,11297.02,185.98,15,3.8
2022-03-01,West Bengal,Eastern,5174.0,5151.03,22.97,0.444,10779.17,10715.53,63.64,14,4.12
2022-04-01,West Bengal,Eastern,7305.96,7164.02,141.95,1.943,15220.76,14844.68,376.07,28,5.9
2022-05-01,West Bengal,Eastern,7151.61,6971.26,180.35,2.522,14899.19,14393.02,506.16,31,5.2
2022-06-01,West Bengal,Eastern,7776.75,7563.02,213.73,2.748,16201.56,15608.57,592.99,31,5.37
2022-07-01,West Bengal,Eastern,7322.29,7182.11,140.17,1.914,15254.76,14848.82,405.95,28,5.73
2022-08-01,West Bengal,Eastern,5525.49,5466.12,59.37,1.074,11511.43,11360.99,150.44,16,3.8
2022-09-01,West Bengal,Eastern,5219.26,5164.6,54.66,1.047,10873.46,10704.45,169.0,20,4.19
2022-10-01,West Bengal,Eastern,6586.05,6510.89,75.16,1.141,13720.93,13504.47,216.47,18,4.25
2022-11-01,West Bengal,Eastern,6658.85,6575.51,83.35,1.252,13872.61,13626.17,246.44,16,4.76
2022-12-01,West Bengal,Eastern,6531.7,6474.83,56.86,0.871,13607.7,13435.38,172.32,15,4.37
2023-01-01,West Bengal,Eastern,5361.42,5339.52,21.9,0.409,11169.63,11105.93,63.7,15,4.03
2023-02-01,West Bengal,Eastern,5763.1,5687.25,75.85,1.316,12006.46,11784.42,222.04,20,3.46
2023-03-01,West Bengal,Eastern,5821.85,5821.85,0.0,0.0,12128.85,12128.85,0.0,14,3.63
2023-04-01,West Bengal,Eastern,8281.68,8145.8,135.88,1.641,17253.5,16837.1,416.41,29,5.58
2023-05-01,West Bengal,Eastern,7496.16,7343.48,152.68,2.037,15617.01,15197.55,419.46,27,5.47
2023-06-01,West Bengal,Eastern,7958.35,7841.88,116.48,1.464,16579.9,16252.43,327.47,27,5.55
2023-07-01,West Bengal,Eastern,7747.11,7595.73,151.38,1.954,16139.82,15712.97,426.84,26,4.64
2023-08-01,West Bengal,Eastern,6050.26,6012.62,37.64,0.622,12604.71,12495.83,108.87,18,3.57
2023-09-01,West Bengal,Eastern,6153.3,6083.75,69.55,1.13,12819.37,12618.63,200.74,16,4.14
2023-10-01,West Bengal,Eastern,6851.33,6819.16,32.16,0.469,14273.6,14188.29,85.3,16,4.08
2023-11-01,West Bengal,Eastern,7007.94,6979.79,28.14,0.402,14599.87,14515.75,84.12,17,3.92
2023-12-01,West Bengal,Eastern,6823.23,6793.35,29.88,0.438,14215.06,14126.51,88.55,18,5.02
2024-01-01,West Bengal,Eastern,5810.49,5810.49,0.0,0.0,12105.19,12105.19,0.0,16,5.03
2024-02-01,West Bengal,Eastern,5829.91,5783.38,46.53,0.798,12145.64,12002.65,142.99,20,3.98
2024-03-01,West Bengal,Eastern,6322.64,6306.85,15.78,0.25,13172.16,13131.6,40.55,17,4.79
2024-04-01,West Bengal,Eastern,8324.99,8217.62,107.37,1.29,17343.72,17041.36,302.36,25,5.41
2024-05-01,West Bengal,Eastern,8192.16,8066.31,125.85,1.536,17067.01,16733.45,333.56,31,5.29
2024-06-01,West Bengal,Eastern,8155.62,8086.77,68.85,0.844,16990.88,16815.59,175.29,26,3.93
2024-07-01,West Bengal,Eastern,8605.93,8506.05,99.89,1.161,17929.03,17618.8,310.23,25,4.83
2024-08-01,West Bengal,Eastern,5710.7,5637.79,72.9,1.277,11897.29,11677.29,220.0,21,3.99
2024-09-01,West Bengal,Eastern,6213.35,6173.97,39.38,0.634,12944.48,12831.63,112.84,14,3.56
2024-10-01,West Bengal,Eastern,7105.1,7052.99,52.11,0.733,14802.29,14665.38,136.92,16,3.08
2024-11-01,West Bengal,Eastern,7354.36,7295.57,58.79,0.799,15321.58,15153.53,168.05,17,3.7
2024-12-01,West Bengal,Eastern,7307.41,7248.33,59.08,0.809,15223.76,15048.55,175.21,19,3.96
2015-01-01,Bihar,Eastern,2393.59,2191.44,202.15,8.446,4986.65,4355.7,630.95,44,6.23
2015-02-01,Bihar,Eastern,2551.14,2380.14,171.0,6.703,5314.88,4846.9,467.98,42,5.68
2015-03-01,Bihar,Eastern,2604.95,2455.15,149.8,5.751,5426.98,4972.6,454.38,38,5.76
2015-04-01,Bihar,Eastern,3306.37,2733.88,572.49,17.315,6888.28,5245.58,1642.69,77,8.83
2015-05-01,Bihar,Eastern,3344.01,2896.43,447.58,13.385,6966.69,5615.53,1351.16,65,8.74
2015-06-01,Bihar,Eastern,3572.11,3032.13,539.98,15.117,7441.89,5971.85,1470.04,71,7.85
2015-07-01,Bihar,Eastern,3622.49,3099.12,523.37,14.448,7546.85,6225.11,1321.74,71,8.7
2015-08-01,Bihar,Eastern,2542.74,2358.48,184.26,7.247,5297.37,4745.11,552.26,42,6.45
2015-09-01,Bihar,Eastern,2381.46,2233.45,148.0,6.215,4961.37,4567.41,393.96,41,6.33
2015-10-01,Bihar,Eastern,2771.62,2604.95,166.67,6.013,5774.2,5257.72,516.48,41,6.19
2015-11-01,Bihar,Eastern,2904.81,2637.68,267.13,9.196,6051.69,5282.37,769.31,51,6.41
2015-12-01,Bihar,Eastern,3015.98,2746.97,269.01,8.92,6283.3,5582.95,700.35,47,6.58
2016-01-01,Bihar,Eastern,2679.51,2455.6,223.91,8.356,5582.31,4903.49,678.82,44,5.97
2016-02-01,Bihar,Eastern,2726.77,2507.74,219.03,8.033,5680.78,5058.13,622.65,43,6.11
2016-03-01,Bihar,Eastern,2726.86,2528.08,198.78,7.29,5680.95,5167.01,513.94,47,6.58
2016-04-01,Bihar,Eastern,3837.48,3203.02,634.46,16.533,7994.75,6293.01,1701.74,73,8.58
2016-05-01,Bihar,Eastern,3669.95,3182.39,487.56,13.285,7645.73,6283.94,1361.79,63,8.12
2016-06-01,Bihar,Eastern,3844.2,3211.06,633.15,16.47,8008.76,6221.58,1787.18,76,9.03
2016-07-01,Bihar,Eastern,3472.73,2961.84,510.89,14.712,7234.85,5790.57,1444.28,69,9.33
2016-08-01,Bihar,Eastern,2890.34,2699.18,191.16,6.614,6021.54,5532.73,488.81,40,5.96
2016-09-01,Bihar,Eastern,2666.43,2461.75,204.69,7.676,5555.07,4951.28,603.79,42,6.85
2016-10-01,Bihar,Eastern,3046.63,2802.52,244.12,8.013,6347.15,5590.72,756.43,47,7.6
2016-11-01,Bihar,Eastern,3125.36,2940.72,184.64,5.908,6511.18,5964.25,546.92,40,6.57
2016-12-01,Bihar,Eastern,3255.52,3010.66,244.86,7.521,6782.34,6023.2,759.14,44,5.66
2017-01-01,Bihar,Eastern,2936.1,2797.03,139.07,4.737,6116.87,5740.16,376.7,34,6.64
2017-02-01,Bihar,Eastern,2876.93,2730.17,146.76,5.101,5993.6,5560.07,433.53,43,6.4
2017-03-01,Bihar,Eastern,2711.06,2594.45,116.61,4.301,5648.04,5340.39,307.65,36,5.94
2017-04-01,Bihar,Eastern,3769.67,3319.33,450.34,11.946,7853.49,6664.87,1188.62,66,8.79
2017-05-01,Bihar,Eastern,4038.62,3433.28,605.34,14.989,8413.8,6646.99,1766.8,70,6.91
2017-06-01,Bihar,Eastern,4095.18,3567.53,527.65,12.885,8531.62,6938.26,1593.36,66,9.01
2017-07-01,Bihar,Eastern,3881.51,3282.48,599.03,15.433,8086.47,6277.22,1809.25,71,7.56
2017-08-01,Bihar,Eastern,2863.1,2677.94,185.16,6.467,5964.79,5448.48,516.31,40,6.59
2017-09-01,Bihar,Eastern,2761.92,2597.26,164.66,5.962,5754.01,5306.08,447.92,39,6.54
2017-10-01,Bihar,Eastern,3167.84,2951.41,216.43,6.832,6599.67,6001.97,597.69,40,6.75
2017-11-01,Bihar,Eastern,3161.65,2953.27,208.38,6.591,6586.78,5957.4,629.38,41,6.04
2017-12-01,Bihar,Eastern,3314.68,3113.6,201.08,6.066,6905.58,6399.03,506.55,41,7.12
2018-01-01,Bihar,Eastern,3013.4,2890.12,123.28,4.091,6277.92,5924.8,353.12,37,7.19
2018-02-01,Bihar,Eastern,3107.35,3012.43,94.91,3.054,6473.64,6222.99,250.65,32,6.68
2018-03-01,Bihar,Eastern,3097.07,2969.46,127.61,4.12,6452.24,6106.5,345.73,34,6.91
2018-04-01,Bihar,Eastern,4050.49,3558.66,491.82,12.142,8438.51,7154.48,1284.03,63,8.33
2018-05-01,Bihar,Eastern,4061.88,3652.09,409.79,10.089,8462.25,7374.32,1087.93,58,8.17
2018-06-01,Bihar,Eastern,3919.31,3538.62,380.69,9.713,8165.23,7094.08,1071.16,58,8.98
2018-07-01,Bihar,Eastern,4241.97,3786.22,455.76,10.744,8837.44,7524.53,1312.91,63,8.76
2018-08-01,Bihar,Eastern,2924.32,2738.97,185.36,6.338,6092.34,5544.92,547.42,42,7.54
2018-09-01,Bihar,Eastern,2799.5,2667.83,131.66,4.703,5832.29,5436.94,395.34,37,6.85
2018-10-01,Bihar,Eastern,3509.25,3300.98,208.27,5.935,7310.93,6687.12,623.81,40,7.05
2018-11-01,Bihar,Eastern,3519.01,3327.34,191.67,5.447,7331.26,6765.77,565.5,38,5.74
2018-12-01,Bihar,Eastern,3400.83,3207.09,193.74,5.697,7085.07,6573.34,511.72,43,7.48
2019-01-01,Bihar,Eastern,2988.76,2842.45,146.31,4.895,6226.58,5827.96,398.61,39,5.4
2019-02-01,Bihar,Eastern,3252.99,3100.82,152.16,4.678,6777.06,6374.29,402.77,41,6.43
2019-03-01,Bihar,Eastern,3080.14,2940.22,139.93,4.543,6416.97,6041.62,375.34,35,6.13
2019-04-01,Bihar,Eastern,4049.66,3768.42,281.24,6.945,8436.79,7639.64,797.15,50,8.8
2019-05-01,Bihar,Eastern,4535.72,4206.67,329.04,7.254,9449.41,8621.38,828.02,53,8.43
2019-06-01,Bihar,Eastern,4200.29,3795.35,404.93,9.641,8750.6,7602.93,1147.67,57,8.4
2019-07-01,Bihar,Eastern,4092.38,3775.5,316.89,7.743,8525.8,7649.77,876.03,52,8.6
2019-08-01,Bihar,Eastern,3202.61,3084.4,118.22,3.691,6672.11,6365.8,306.31,33,6.18
2019-09-01,Bihar,Eastern,3069.85,2961.71,108.14,3.523,6395.53,6058.56,336.97,34,5.7
2019-10-01,Bihar,Eastern,3520.66,3387.78,132.89,3.774,7334.72,6990.42,344.3,35,6.84
2019-11-01,Bihar,Eastern,3745.38,3598.66,146.72,3.917,7802.87,7350.64,452.24,33,6.56
2019-12-01,Bihar,Eastern,3615.17,3455.75,159.42,4.41,7531.61,7109.08,422.52,35,6.48
2020-01-01,Bihar,Eastern,3383.79,3237.61,146.18,4.32,7049.57,6668.33,381.24,35,6.54
2020-02-01,Bihar,Eastern,3358.5,3216.04,142.45,4.242,6996.87,6557.7,439.16,38,7.34
2020-03-01,Bihar,Eastern,3387.99,3247.87,140.12,4.136,7058.32,6663.46,394.86,38,6.65
2020-04-01,Bihar,Eastern,4575.82,4217.53,358.29,7.83,9532.96,8477.35,1055.61,55,8.55
2020-05-01,Bihar,Eastern,4505.19,4205.52,299.67,6.652,9385.82,8570.11,815.71,51,8.02
2020-06-01,Bihar,Eastern,4679.69,4295.46,384.22,8.21,9749.35,8600.53,1148.82,55,8.6
2020-07-01,Bihar,Eastern,4523.46,4180.08,343.38,7.591,9423.87,8542.76,881.11,52,7.44
2020-08-01,Bihar,Eastern,3440.69,3345.22,95.47,2.775,7168.1,6919.95,248.15,32,6.85
2020-09-01,Bihar,Eastern,3426.49,3289.93,136.57,3.986,7138.53,6786.51,352.02,33,6.15
2020-10-01,Bihar,Eastern,3916.05,3796.34,119.71,3.057,8158.44,7832.11,326.33,34,6.46
2020-11-01,Bihar,Eastern,3957.57,3797.32,160.25,4.049,8244.94,7745.17,499.77,37,6.49
2020-12-01,Bihar,Eastern,4016.34,3895.05,121.29,3.02,8367.37,8062.91,304.46,33,5.45
2021-01-01,Bihar,Eastern,3499.92,3378.51,121.42,3.469,7291.5,6923.11,368.39,33,6.7
2021-02-01,Bihar,Eastern,3579.67,3496.93,82.74,2.311,7457.64,7203.28,254.36,30,6.57
2021-03-01,Bihar,Eastern,3464.3,3361.06,103.25,2.98,7217.3,6925.03,292.27,31,7.01
2021-04-01,Bihar,Eastern,4639.19,4303.63,335.56,7.233,9664.97,8808.17,856.8,52,8.79
2021-05-01,Bihar,Eastern,4608.05,4363.43,244.62,5.309,9600.11,8858.16,741.95,46,8.32
2021-06-01,Bihar,Eastern,4593.03,4277.53,315.5,6.869,9568.81,8653.51,915.3,50,8.28
2021-07-01,Bihar,Eastern,4993.32,4632.39,360.93,7.228,10402.75,9496.93,905.83,50,8.77
2021-08-01,Bihar,Eastern,3570.3,3493.56,76.73,2.149,7438.12,7230.62,207.5,30,5.87
2021-09-01,Bihar,Eastern,3438.12,3310.03,128.09,3.726,7162.75,6829.27,333.48,33,7.74
2021-10-01,Bihar,Eastern,4033.13,3928.56,104.57,2.593,8402.35,8096.52,305.82,30,7.45
2021-11-01,Bihar,Eastern,4109.98,4008.1,101.88,2.479,8562.45,8244.93,317.52,29,7.19
2021-12-01,Bihar,Eastern,4054.71,3945.67,109.04,2.689,8447.32,8152.21,295.11,32,6.39
2022-01-01,Bihar,Eastern,3767.15,3658.49,108.67,2.885,7848.24,7564.98,283.26,30,6.24
2022-02-01,Bihar,Eastern,3947.77,3847.4,100.36,2.542,8224.52,7962.0,262.52,31,6.91
2022-03-01,Bihar,Eastern,3661.66,3567.5,94.16,2.572,7628.45,7367.8,260.65,28,6.11
2022-04-01,Bihar,Eastern,4792.15,4522.91,269.23,5.618,9983.64,9159.41,824.22,48,7.98
2022-05-01,Bihar,Eastern,4967.09,4641.4,325.69,6.557,10348.1,9336.12,1011.98,50,8.78
2022-06-01,Bihar,Eastern,4900.57,4666.47,234.1,4.777,10209.52,9535.48,674.04,44,8.34
2022-07-01,Bihar,Eastern,5341.39,5098.3,243.09,4.551,11127.9,10417.36,710.55,42,7.98
2022-08-01,Bihar,Eastern,3643.36,3574.44,68.92,1.892,7590.34,7410.12,180.21,27,6.85
2022-09-01,Bihar,Eastern,3642.64,3579.11,63.53,1.744,7588.84,7412.97,175.87,29,6.46
2022-10-01,Bihar,Eastern,4578.3,4510.96,67.34,1.471,9538.13,9354.8,183.32,31,6.29
2022-11-01,Bihar,Eastern,4669.31,4554.58,114.73,2.457,9727.72,9401.63,326.09,30,6.7
2022-12-01,Bihar,Eastern,4230.4,4148.33,82.07,1.94,8813.34,8587.32,226.02,27,5.55
2023-01-01,Bihar,Eastern,4185.97,4091.14,94.83,2.265,8720.77,8468.17,252.61,31,7.57
2023-02-01,Bihar,Eastern,3803.61,3720.17,83.44,2.194,7924.19,7674.88,249.31,32,5.51
2023-03-01,Bihar,Eastern,3899.52,3833.53,65.99,1.692,8124.0,7943.33,180.67,27,6.88
2023-04-01,Bihar,Eastern,5310.7,5090.59,220.12,4.145,11063.96,10490.48,573.48,40,9.65
2023-05-01,Bihar,Eastern,5423.92,5150.17,273.75,5.047,11299.83,10569.39,730.44,44,8.5
2023-06-01,Bihar,Eastern,5525.01,5294.8,230.2,4.167,11510.43,10927.89,582.54,45,8.69
2023-07-01,Bihar,Eastern,5642.02,5364.43,277.6,4.92,11754.22,10892.9,861.32,47,8.05
2023-08-01,Bihar,Eastern,3894.14,3806.29,87.85,2.256,8112.79,7864.0,248.8,29,6.1
2023-09-01,Bihar,Eastern,4079.62,3961.76,117.86,2.889,8499.21,8198.91,300.3,31,5.52
2023-10-01,Bihar,Eastern,4619.89,4513.74,106.15,2.298,9624.76,9330.88,293.89,29,7.06
2023-11-01,Bihar,Eastern,4712.81,4615.86,96.95,2.057,9818.36,9563.95,254.42,29,6.41
2023-12-01,Bihar,Eastern,4612.95,4497.96,114.98,2.493,9610.3,9288.4,321.9,31,6.11
2024-01-01,Bihar,Eastern,4185.08,4102.4,82.68,1.976,8718.91,8472.92,245.99,33,6.31
2024-02-01,Bihar,Eastern,4144.52,4070.57,73.95,1.784,8634.42,8418.86,215.56,33,6.65
2024-03-01,Bihar,Eastern,3882.28,3808.33,73.96,1.905,8088.09,7858.95,229.14,34,5.98
2024-04-01,Bihar,Eastern,5957.74,5632.5,325.24,5.459,12411.96,11449.05,962.92,48,8.29
2024-05-01,Bihar,Eastern,5984.57,5784.66,199.91,3.34,12467.85,11964.23,503.61,43,8.82
2024-06-01,Bihar,Eastern,5660.5,5460.41,200.09,3.535,11792.71,11180.92,611.79,45,8.39
2024-07-01,Bihar,Eastern,5885.43,5681.59,203.84,3.463,12261.3,11665.37,595.93,44,7.76
2024-08-01,Bihar,Eastern,4090.92,4032.82,58.1,1.42,8522.74,8372.86,149.89,29,6.72
2024-09-01,Bihar,Eastern,4401.24,4348.52,52.71,1.198,9169.24,9036.08,133.16,27,6.12
2024-10-01,Bihar,Eastern,4703.71,4643.87,59.83,1.272,9799.39,9646.24,153.15,33,6.56
2024-11-01,Bihar,Eastern,4907.75,4825.37,82.38,1.679,10224.48,9996.29,228.19,30,6.36
2024-12-01,Bihar,Eastern,5097.39,4998.21,99.18,1.946,10619.57,10352.73,266.83,28,6.03
2015-01-01,Assam,North-Eastern,729.58,664.72,64.86,8.89,1519.97,1321.44,198.53,46,7.85
2015-02-01,Assam,North-Eastern,672.39,624.88,47.51,7.066,1400.81,1260.3,140.51,46,7.55
2015-03-01,Assam,North-Eastern,711.06,665.7,45.37,6.38,1481.38,1365.63,115.75,43,6.69
2015-04-01,Assam,North-Eastern,922.46,739.49,182.98,19.836,1921.79,1438.58,483.22,84,8.54
2015-05-01,Assam,North-Eastern,1015.98,831.42,184.56,18.165,2116.62,1541.01,575.61,76,9.46
2015-06-01,Assam,North-Eastern,977.62,808.05,169.56,17.344,2036.7,1593.3,443.39,74,9.56
2015-07-01,Assam,North-Eastern,1019.04,890.65,128.38,12.599,2123.0,1794.07,328.93,66,9.97
2015-08-01,Assam,North-Eastern,740.29,677.08,63.21,8.539,1542.27,1360.92,181.34,45,6.71
2015-09-01,Assam,North-Eastern,723.6,679.93,43.68,6.036,1507.51,1389.71,117.79,39,6.86
2015-10-01,Assam,North-Eastern,849.43,801.09,48.34,5.691,1769.64,1642.4,127.25,37,7.08
2015-11-01,Assam,North-Eastern,879.24,826.89,52.35,5.954,1831.75,1696.15,135.6,40,6.75
2015-12-01,Assam,North-Eastern,872.4,802.77,69.63,7.982,1817.5,1621.05,196.46,44,7.57
2016-01-01,Assam,North-Eastern,772.06,716.0,56.06,7.262,1608.46,1444.77,163.69,42,6.8
2016-02-01,Assam,North-Eastern,753.53,697.07,56.46,7.492,1569.85,1394.34,175.52,44,7.03
2016-03-01,Assam,North-Eastern,768.36,714.89,53.47,6.959,1600.75,1465.1,135.65,43,7.07
2016-04-01,Assam,North-Eastern,1021.17,855.23,165.94,16.25,2127.43,1662.88,464.55,74,9.12
2016-05-01,Assam,North-Eastern,983.37,858.76,124.61,12.672,2048.68,1683.23,365.46,64,9.51
2016-06-01,Assam,North-Eastern,965.71,851.45,114.26,11.831,2011.89,1690.48,321.41,64,9.45
2016-07-01,Assam,North-Eastern,1009.83,861.01,148.82,14.737,2103.82,1688.23,415.59,74,9.37
2016-08-01,Assam,North-Eastern,777.0,715.14,61.86,7.962,1618.75,1458.5,160.25,44,6.71
2016-09-01,Assam,North-Eastern,695.04,656.7,38.34,5.516,1448.0,1344.41,103.58,39,7.22
2016-10-01,Assam,North-Eastern,924.4,855.56,68.84,7.447,1925.83,1725.82,200.01,42,7.48
2016-11-01,Assam,North-Eastern,889.19,822.12,67.06,7.542,1852.47,1662.83,189.65,41,7.45
2016-12-01,Assam,North-Eastern,886.2,815.81,70.39,7.943,1846.25,1665.22,181.03,46,6.25
2017-01-01,Assam,North-Eastern,831.2,783.32,47.89,5.761,1731.67,1610.3,121.37,37,6.78
2017-02-01,Assam,North-Eastern,826.7,781.74,44.95,5.438,1722.28,1586.55,135.73,39,7.06
2017-03-01,Assam,North-Eastern,792.4,749.66,42.75,5.395,1650.84,1527.98,122.86,37,7.66
2017-04-01,Assam,North-Eastern,1057.46,911.34,146.12,13.818,2203.04,1748.58,454.46,67,8.98
2017-05-01,Assam,North-Eastern,1045.26,920.32,124.94,11.953,2177.63,1853.0,324.63,62,8.99
2017-06-01,Assam,North-Eastern,1056.95,915.48,141.47,13.385,2201.98,1836.98,365.0,66,7.44
2017-07-01,Assam,North-Eastern,1115.88,986.7,129.19,11.577,2324.75,1982.2,342.56,64,8.29
2017-08-01,Assam,North-Eastern,817.29,769.81,47.48,5.81,1702.68,1568.03,134.65,39,7.25
2017-09-01,Assam,North-Eastern,841.12,803.8,37.32,4.437,1752.32,1647.17,105.15,37,6.48
2017-10-01,Assam,North-Eastern,983.05,927.93,55.12,5.607,2048.03,1891.33,156.7,37,7.31
2017-11-01,Assam,North-Eastern,906.65,840.26,66.39,7.323,1888.85,1685.26,203.59,44,6.72
2017-12-01,Assam,North-Eastern,927.55,877.94,49.62,5.349,1932.4,1780.37,152.02,36,7.12
2018-01-01,Assam,North-Eastern,841.05,807.27,33.78,4.016,1752.19,1658.12,94.07,35,6.84
2018-02-01,Assam,North-Eastern,875.38,828.51,46.87,5.354,1823.71,1688.49,135.22,38,7.28
2018-03-01,Assam,North-Eastern,877.76,833.89,43.88,4.999,1828.67,1709.06,119.61,37,6.58
2018-04-01,Assam,North-Eastern,1136.16,1038.39,97.77,8.606,2367.0,2076.27,290.72,54,9.35
2018-05-01,Assam,North-Eastern,1131.62,1036.33,95.29,8.421,2357.54,2077.49,280.05,53,8.53
2018-06-01,Assam,North-Eastern,1158.42,1059.7,98.72,8.522,2413.38,2155.07,258.31,55,9.43
2018-07-01,Assam,North-Eastern,1131.07,999.28,131.79,11.652,2356.4,1950.7,405.7,60,8.56
2018-08-01,Assam,North-Eastern,843.98,802.91,41.06,4.866,1758.29,1647.28,111.01,38,6.61
2018-09-01,Assam,North-Eastern,891.19,855.18,36.01,4.041,1856.65,1749.18,107.46,36,7.79
2018-10-01,Assam,North-Eastern,1011.74,965.5,46.24,4.571,2107.79,1963.99,143.8,38,6.86
2018-11-01,Assam,North-Eastern,992.5,931.33,61.16,6.162,2067.7,1882.96,184.74,43,6.42
2018-12-01,Assam,North-Eastern,1008.9,963.8,45.09,4.47,2101.87,1971.56,130.31,39,7.33
2019-01-01,Assam,North-Eastern,894.61,859.85,34.76,3.886,1863.77,1755.18,108.59,38,7.27
2019-02-01,Assam,North-Eastern,934.34,895.17,39.17,4.193,1946.54,1830.94,115.6,34,7.24
2019-03-01,Assam,North-Eastern,840.19,806.33,33.86,4.03,1750.4,1658.19,92.21,37,6.8
2019-04-01,Assam,North-Eastern,1189.46,1066.13,123.33,10.369,2478.05,2144.44,333.61,57,8.9
2019-05-01,Assam,North-Eastern,1211.34,1078.54,132.81,10.964,2523.63,2153.36,370.28,61,9.25
2019-06-01,Assam,North-Eastern,1168.59,1078.38,90.21,7.72,2434.57,2180.65,253.92,56,9.01
